7;5;108;6;5108;5694;Junciana;Castilla_y_Leon;Ávila;40.4117580847, -5.56564183966
11;6;66;5;6066;6132;Higuera de Vargas;Extremadura;Badajoz;38.4199848777, -6.99609011106
11;6;48;2;6048;6620;Esparragosa de Lares;Extremadura;Badajoz;38.9583681627, -5.36929672501
11;6;153;5;6153;6710;Villanueva de la Serena;Extremadura;Badajoz;38.9949285671, -5.7350539229
11;6;156;6;6156;6717;Villar de Rena;Extremadura;Badajoz;39.0966737078, -5.80243220472
11;6;4;2;6004;6840;Alange;Extremadura;Badajoz;38.7250054253, -6.2658205664
11;6;84;5;6084;6891;Mirandilla;Extremadura;Badajoz;39.0160770574, -6.28045208736
11;6;9;3;6009;6894;Aljucén;Extremadura;Badajoz;39.0566486539, -6.33369214494
4;7;17;8;7017;7144;Costitx;Baleares;Baleares;39.6554307447, 2.94931903894
4;7;47;2;7047;7144;Sencelles;Baleares;Baleares;39.6404287538, 2.89804503428
4;7;5;1;7005;7150;Andratx;Baleares;Baleares;39.5820505501, 2.40241678272
4;7;7;0;7007;7190;Banyalbufar;Baleares;Baleares;39.6813174662, 2.52737736608
4;7;38;0;7038;7230;Montuïri;Baleares;Baleares;39.5645592628, 2.99111271857
4;7;55;0;7055;7459;Santa Margalida;Baleares;Baleares;39.721043793, 3.15470633045
4;7;32;1;7032;7701;Maó-Mahón;Baleares;Baleares;39.9154531508, 4.23228807783
4;7;50;4;7050;7815;Sant Joan de Labritja;Baleares;Baleares;39.0621363057, 1.4877152354
7;49;14;7;49014;49126;Arquillinos;Castilla_y_Leon;Zamora;41.7119023822, -5.63219786881
7;49;153;2;49153;49145;Perilla de Castro;Castilla_y_Leon;Zamora;41.7288707788, -5.85210038772
7;49;202;6;49202;49161;Santa Eufemia del Barco;Castilla_y_Leon;Zamora;41.6885333867, -5.90403488745
7;49;5;2;49005;49177;Alfaraz de Sayago;Castilla_y_Leon;Zamora;41.2237773258, -5.96592203605
7;49;183;6;49183;49211;Salce;Castilla_y_Leon;Zamora;41.2742700417, -6.22849341708
7;49;152;6;49152;49272;Pereruela;Castilla_y_Leon;Zamora;41.4093490361, -5.88986108105
7;49;134;2;49134;49341;Muelas de los Caballeros;Castilla_y_Leon;Zamora;42.1459223582, -6.32798856914
7;49;166;1;49166;49390;Puebla de Sanabria;Castilla_y_Leon;Zamora;42.0091119265, -6.59888779645
7;49;104;8;49104;49522;Mahide;Castilla_y_Leon;Zamora;41.8772130485, -6.34345566408
7;49;209;8;49209;49525;San Vitero;Castilla_y_Leon;Zamora;41.7822290619, -6.35883143601
7;49;100;5;49100;49573;Lubián;Castilla_y_Leon;Zamora;42.0500253957, -6.89190232557
7;49;171;7;49171;49622;Quiruelas de Vidriales;Castilla_y_Leon;Zamora;42.0140485322, -5.82128957859
7;49;192;8;49192;49680;San Miguel del Valle;Castilla_y_Leon;Zamora;42.0346781305, -5.501155214
7;49;113;1;49113;49692;Matilla de Arzón;Castilla_y_Leon;Zamora;42.1002235292, -5.61538775775
7;49;167;7;49167;49697;Pueblica de Valverde;Castilla_y_Leon;Zamora;41.9128780642, -5.92303525402
7;49;132;1;49132;49731;Moreruela de los Infanzones;Castilla_y_Leon;Zamora;41.6273796731, -5.72941235316
7;49;219;6;49219;49800;Toro;Castilla_y_Leon;Zamora;41.4736814673, -5.4362069972
7;49;30;0;49030;49831;Bustillo del Oro;Castilla_y_Leon;Zamora;41.6749151975, -5.45331838303
7;49;228;1;49228;49882;Valdefinjas;Castilla_y_Leon;Zamora;41.4308770221, -5.46079328822
2;50;297;3;50297;50120;Zaragoza;Aragon;Zaragoza;41.6807860161, -0.927532737034
2;50;85;8;50085;50132;Codo;Aragon;Zaragoza;41.3403136032, -0.681382092641
2;50;179;7;50179;50143;Moyuela;Aragon;Zaragoza;41.1525360616, -0.92368168946
2;50;70;4;50070;50238;Calmarza;Aragon;Zaragoza;41.1666380265, -1.92686705211
2;50;187;6;50187;50269;Nigüella;Aragon;Zaragoza;41.5583254791, -1.50594144872
2;50;29;9;50029;50313;Aniñón;Aragon;Zaragoza;41.4773505782, -1.70678793323
2;50;191;6;50191;50530;Novillas;Aragon;Zaragoza;41.9157563194, -1.37597309045
2;50;249;3;50249;50547;Tabuenca;Aragon;Zaragoza;41.6829262751, -1.52369072631
2;50;148;1;50148;50619;Luesia;Aragon;Zaragoza;42.3672190839, -1.01714834769
2;50;297;3;50297;50620;Zaragoza;Aragon;Zaragoza;41.6807860161, -0.927532737034
2;50;35;9;50035;50683;Artieda;Aragon;Zaragoza;42.5899845192, -0.992227497843
2;50;210;5;50210;50685;Pintanos, Los;Aragon;Zaragoza;42.5493496341, -1.02966672926
2;50;189;5;50189;50794;Nonaspe;Aragon;Zaragoza;41.2123890757, 0.24294295116
7;34;171;8;34171;34884;Santibáñez de la Peña;Castilla_y_Leon;Palencia;42.8059840907, -4.72481646506
5;35;32;6;35032;35000;Valleseco;Canarias;Palmas, Las;28.0442784538, -15.5831042201
5;35;19;2;35019;35108;San Bartolomé de Tirajana;Canarias;Palmas, Las;27.8409169119, -15.5828704024
5;35;26;5;35026;35211;Telde;Canarias;Palmas, Las;27.9831044246, -15.4293113822
5;35;26;5;35026;35218;Telde;Canarias;Palmas, Las;27.9831044246, -15.4293113822
5;35;22;8;35022;35280;Santa Lucía de Tirajana;Canarias;Palmas, Las;27.8698053827, -15.4887691934
5;35;8;1;35008;35431;Firgas;Canarias;Palmas, Las;28.1079019695, -15.5582847683
5;35;3;8;35003;35610;Antigua;Canarias;Palmas, Las;28.3777816118, -13.9502792014
12;36;38;8;36038;36160;Pontevedra;Galicia;Pontevedra;42.4372001401, -8.61958740715
12;36;38;8;36038;36161;Pontevedra;Galicia;Pontevedra;42.4372001401, -8.61958740715
12;36;1;0;36001;36438;Arbo;Galicia;Pontevedra;42.1234789626, -8.31903717012
